1474575720,60,90,7184,0,14002,0,-1,278,284
1474575780,60,19,1555,0,14615,0,-1,60,59
1474575840,60,60,4566,0,14123,0,-1,177,186
1474575900,60,42,3283,0,13475,0,-1,127,133
1474575960,600,-1,-1,-1,-1,-1,-1,-1,-1
1474576560,60,-1,-1,-1,-1,-1,-1,-1,-1
1474576620,1560,-1,-1,-1,-1,-1,-1,-1,-1
1474578180,60,24,1931,0,13654,0,-1,75,71
1474578240,60,47,3748,0,13610,0,-1,145,155
1474578300,60,14,1062,0,13140,0,-1,41,36
1474578360,60,73,5793,0,13041,0,-1,225,236
1474578420,60,-1,-1,-1,-1,-1,-1,-1,-1
1474578480,60,20,1619,0,13077,0,-1,62,60
1474578540,240,-1,-1,-1,-1,-1,-1,-1,-1
1474578780,60,88,6903,0,13489,0,-1,268,282
1474578840,60,105,8558,0,13944,0,-1,332,346
1474578900,60,111,8811,0,13944,0,-1,342,364
1474578960,60,92,7154,0,13945,0,-1,277,299
1474579020,120,-1,-1,-1,-1,-1,-1,-1,-1
1474579140,60,24,1992,0,13588,0,-1,77,74
1474579200,60,55,4486,0,13482,0,-1,174,177
1474579260,60,11,897,0,13717,0,-1,34,33
1474579320,60,20,1615,0,13589,0,-1,62,60
1474579380,300,-1,-1,-1,-1,-1,-1,-1,-1
1474579680,60,7,577,0,12619,0,-1,22,18
1474579740,180,-1,-1,-1,-1,-1,-1,-1,-1
1474579920,60,7,547,0,14159,0,-1,21,19
1474579980,60,12,930,0,14167,0,-1,36,32
1474580040,60,13,1034,0,14103,0,-1,40,37
1474580100,60,6,509,0,13519,0,-1,19,16
1474580160,420,-1,-1,-1,-1,-1,-1,-1,-1
1474580580,60,8,625,0,13134,0,-1,24,20
1474580640,60,6,536,0,13071,0,-1,20,17
1474580700,60,7,581,0,13583,0,-1,22,19
1474580760,60,6,525,0,12556,0,-1,20,17
1474580820,480,-1,-1,-1,-1,-1,-1,-1,-1
1474581300,60,7,627,0,12502,0,-1,24,22
1474581360,60,-1,-1,-1,-1,-1,-1,-1,-1
1474581420,60,6,452,0,12619,0,-1,17,15
1474581480,60,8,713,0,12555,0,-1,27,23
1474581540,60,15,1272,0,13142,0,-1,49,49
1474581600,540,-1,-1,-1,-1,-1,-1,-1,-1
1474582140,480,-1,-1,-1,-1,-1,-1,-1,-1
1474582620,60,21,1621,0,13078,1,-1,62,60
1474582680,120,-1,-1,-1,-1,-1,-1,-1,-1
1474582800,60,61,4999,0,13482,0,-1,194,194
1474582860,60,117,9611,0,13944,0,-1,373,388
1474582920,60,105,8575,0,13880,0,-1,332,346
1474582980,60,114,9157,0,14456,0,-1,355,374
1474583040,60,113,9043,0,14392,0,-1,351,371
1474583100,60,110,8663,0,13880,0,-1,336,359
1474583160,60,66,5201,0,14514,0,-1,202,214
1474583220,60,-1,-1,-1,-1,-1,-1,-1,-1
1474583280,60,55,4345,0,14115,0,-1,168,170
1474583340,60,27,2196,0,14111,0,-1,85,80
1474583400,60,6,566,0,13583,0,-1,22,18
1474583460,60,15,1244,0,14167,0,-1,48,42
1474583520,420,-1,-1,-1,-1,-1,-1,-1,-1
1474583940,60,7,551,0,12691,0,-1,21,19
1474584000,240,-1,-1,-1,-1,-1,-1,-1,-1
1474584240,60,9,743,0,13583,0,-1,28,23
1474584300,1020,-1,-1,-1,-1,-1,-1,-1,-1
1474585320,60,6,487,0,12556,0,-1,0,0
1474585380,60,1,105,0,13647,0,-1,4,4
1474585440,120,-1,-1,-1,-1,-1,-1,-1,-1
1474585560,60,-1,-1,-1,-1,-1,-1,-1,-1
1474585620,60,9,834,0,14103,0,-1,32,28
1474585680,1020,-1,-1,-1,-1,-1,-1,-1,-1
1474586700,60,56,4426,0,13026,0,-1,171,172
1474586760,60,22,1721,0,12505,0,-1,66,69
1474586820,60,-1,-1,-1,-1,-1,-1,-1,-1
1474586880,60,35,2691,0,13146,0,-1,104,102
1474586940,60,-1,-1,-1,-1,-1,-1,-1,-1
1474587000,60,74,5742,0,12979,0,-1,222,228
1474587060,60,71,5249,0,12978,0,-1,203,217
1474587120,60,91,6966,0,13490,0,-1,270,281
1474587180,60,92,7464,0,14585,0,-1,290,300
1474587240,60,9,691,0,12682,0,-1,26,22
1474587300,60,107,8835,0,14456,0,-1,343,354
1474587360,60,116,9486,0,14456,0,-1,368,384
1474587420,60,116,9425,0,14392,0,-1,365,382
1474587480,60,115,9305,0,14392,0,-1,362,379
1474587540,60,103,8297,0,13880,0,-1,322,338
1474587600,60,43,3255,0,13154,0,-1,126,137
1474587660,60,-1,-1,-1,-1,-1,-1,-1,-1
1474587720,60,6,445,0,12427,0,-1,17,15
1474587780,240,-1,-1,-1,-1,-1,-1,-1,-1
1474588020,60,51,4265,0,13538,0,-1,165,164
1474588080,60,115,9489,0,15033,0,-1,369,378
1474588140,60,101,8044,0,13944,0,-1,312,331
1474588200,60,114,9207,0,14392,0,-1,358,376
1474588260,60,114,9136,0,14392,0,-1,355,374
1474588320,60,78,6108,0,13490,0,-1,237,252
1474588380,60,6,514,0,12493,0,-1,20,17
1474588440,60,38,3089,0,14620,0,-1,120,120
1474588500,60,23,1906,0,13655,0,-1,74,67
1474588560,60,-1,-1,-1,-1,-1,-1,-1,-1
1474588620,60,9,718,0,14103,0,-1,27,26
1474588680,60,57,4472,0,15148,0,-1,173,177
1474588740,780,-1,-1,-1,-1,-1,-1,-1,-1
1474589520,1800,-1,-1,-1,-1,-1,-1,-1,-1
1474591320,840,-1,-1,-1,-1,-1,-1,-1,-1
1474592160,1800,-1,-1,-1,-1,-1,-1,-1,-1
1474593960,780,-1,-1,-1,-1,-1,-1,-1,-1
1474594740,120,-1,-1,-1,-1,-1,-1,-1,-1
1474594860,60,11,817,0,13527,0,-1,31,27
1474594920,60,24,1867,0,13463,0,-1,72,66
1474594980,60,2,154,0,13527,0,-1,5,7
1474595040,60,-1,-1,-1,-1,-1,-1,-1,-1
1474595100,60,8,617,0,14479,0,-1,24,20
1474595160,60,18,1510,0,14487,0,-1,58,55
1474595220,60,10,731,0,12938,0,-1,28,25
1474595280,120,-1,-1,-1,-1,-1,-1,-1,-1
1474595400,60,17,1327,0,13587,0,-1,51,51
1474595460,120,-1,-1,-1,-1,-1,-1,-1,-1
1474595580,60,15,1154,0,13074,0,-1,44,44
1474595640,60,8,583,0,13204,0,-1,22,20
1474595700,60,87,6913,0,14450,0,-1,269,274
1474595760,60,114,9199,0,14392,0,-1,356,375
1474595820,60,97,7696,0,13945,0,-1,299,314
1474595880,60,19,1376,0,13020,0,-1,53,57
1474595940,180,-1,-1,-1,-1,-1,-1,-1,-1
1474596120,60,79,6426,0,13554,0,-1,249,255
1474596180,60,103,8302,0,13880,0,-1,322,338
1474596240,60,115,9288,0,13880,0,-1,360,378
1474596300,60,58,4608,0,12970,0,-1,178,189
1474596360,60,29,2261,0,13598,0,-1,87,84
1474596420,60,9,636,0,13142,0,-1,24,22
1474596480,540,-1,-1,-1,-1,-1,-1,-1,-1
1474597020,60,10,740,0,13652,0,-1,28,27
1474597080,180,-1,-1,-1,-1,-1,-1,-1,-1
1474597260,60,-1,-1,-1,-1,-1,-1,-1,-1
1474597320,660,-1,-1,-1,-1,-1,-1,-1,-1
